Container stores 10000 plants:
Shrub name: LmSHkzCkkjDxzXoVl, type: Home, percent of vowel letters = 5.882%
Shrub name: gMpBXsEsDHvsTP, type: Garden, percent of vowel letters = 7.143%
Shrub name: DNREsyG, type: Home, percent of vowel letters = 28.571%
Tree name: NT, age: 835, percent of vowel letters = 0.0%
Tree name: rHfGTaxQoxOsxdZ, age: 899, percent of vowel letters = 20.0%
Shrub name: lVlqvD, type: Home, percent of vowel letters = 0.0%
Tree name: AvxOgSJHua, age: 746, percent of vowel letters = 40.0%
Shrub name: CDGBrq, type: Garden, percent of vowel letters = 0.0%
Shrub name: lNJhmZaKa, type: Garden, percent of vowel letters = 22.222%
Shrub name: ftFD, type: Garden, percent of vowel letters = 0.0%
Shrub name: GvMNh, type: Home, percent of vowel letters = 0.0%
Tree name: LT, age: 720, percent of vowel letters = 0.0%
Shrub name: KTzJhOQrBDo, type: Garden, percent of vowel letters = 18.182%
Shrub name: PMtqRfZTKxqmRO, type: Garden, percent of vowel letters = 7.143%
Tree name: TPTWfnuoUBKWpIxMDS, age: 914, percent of vowel letters = 22.222%
Tree name: rurrjF, age: 731, percent of vowel letters = 16.667%
Tree name: FuXpSNnZiYVBcEQITID, age: 958, percent of vowel letters = 31.579%
Tree name: xxScBW, age: 959, percent of vowel letters = 0.0%
Tree name: PKi, age: 502, percent of vowel letters = 33.333%
Shrub name: MxZfvkQTIBLVPTPm, type: Home, percent of vowel letters = 6.25%
Tree name: SbCuOJZqg, age: 924, percent of vowel letters = 22.222%
Shrub name: VLuJofwQiGY, type: Garden, percent of vowel letters = 36.364%
Tree name: tENUx, age: 157, percent of vowel letters = 40.0%
Shrub name: YyEZBhChxTtvygRaDii, type: Home, percent of vowel letters = 36.842%
Tree name: W, age: 121, percent of vowel letters = 0.0%
Tree name: NjMuCXofBGPXBhEscu, age: 404, percent of vowel letters = 22.222%
Shrub name: GWiXl, type: Home, percent of vowel letters = 20.0%
Shrub name: hgKkFvDntzziWZQfs, type: Garden, percent of vowel letters = 5.882%
Tree name: WJM, age: 967, percent of vowel letters = 0.0%
Tree name: uinWpAhRWjg, age: 737, percent of vowel letters = 27.273%
Tree name: GKxpqvUtULDIcjxKBr, age: 966, percent of vowel letters = 16.667%
Shrub name: ahyFiNfyx, type: Garden, percent of vowel letters = 44.444%
Tree name: SdkdQtwYidAkwkmQe, age: 803, percent of vowel letters = 23.529%
Shrub name: LSxDNRjyCiEztv, type: Home, percent of vowel letters = 21.429%
Shrub name: NwL, type: Garden, percent of vowel letters = 0.0%
Shrub name: uvksLRIrB, type: Home, percent of vowel letters = 22.222%
Tree name: JfJzeVz, age: 152, percent of vowel letters = 14.286%
Shrub name: EVXorhUk, type: Home, percent of vowel letters = 37.5%
Shrub name: sqkerbGhOljUbcL, type: Garden, percent of vowel letters = 20.0%
Shrub name: TSuqJSAgWdLbiT, type: Home, percent of vowel letters = 21.429%
Shrub name: UYKgDMjoAwPtJW, type: Garden, percent of vowel letters = 28.571%
Tree name: CXFWYtCFjAFqVnUaSCY, age: 934, percent of vowel letters = 26.316%
Shrub name: kPmMCBTmffQH, type: Garden, percent of vowel letters = 0.0%
Tree name: RnwgpwzNRkrTzWQEf, age: 706, percent of vowel letters = 5.882%
Shrub name: LLZeWJzsKUPQgF, type: Garden, percent of vowel letters = 14.286%
Tree name: wvpWxHtCnOTfxkZ, age: 850, percent of vowel letters = 6.667%
Tree name: AAeLfDm, age: 975, percent of vowel letters = 42.857%
Tree name: OAnOzzRdqOVJSexL, age: 71, percent of vowel letters = 31.25%
Shrub name: jx, type: Garden, percent of vowel letters = 0.0%
Tree name: wSdjJj, age: 810, percent of vowel letters = 0.0%
Tree name: GvJ, age: 338, percent of vowel letters = 0.0%
Shrub name: RAjoTjTy, type: Home, percent of vowel letters = 37.5%
Tree name: HvhlFEPGbZOJwivlf, age: 725, percent of vowel letters = 17.647%
Shrub name: WqCUCmrAzoNghtf, type: Home, percent of vowel letters = 20.0%
Tree name: hapsKJXlKkLByeQ, age: 341, percent of vowel letters = 20.0%
Tree name: FhgQSBYZJYGTXyZYuPx, age: 60, percent of vowel letters = 26.316%
Tree name: rVawr, age: 324, percent of vowel letters = 20.0%
Shrub name: HudzzIKPbxwOFN, type: Garden, percent of vowel letters = 21.429%
Tree name: OdVMppRHoT, age: 418, percent of vowel letters = 20.0%
Shrub name: D, type: Garden, percent of vowel letters = 0.0%
Tree name: SzZWQmEsEPPaKSx, age: 534, percent of vowel letters = 20.0%
Shrub name: FTRCzgCSpvFvycwe, type: Garden, percent of vowel letters = 12.5%
Shrub name: uebqjpHNzzoLNvtH, type: Home, percent of vowel letters = 18.75%
Tree name: ukb, age: 82, percent of vowel letters = 33.333%
Tree name: NGcnWRea, age: 435, percent of vowel letters = 25.0%
Tree name: FlquvJBY, age: 513, percent of vowel letters = 25.0%
Tree name: YZXdp, age: 26, percent of vowel letters = 20.0%
Tree name: oEwEahNBZNVaMILM, age: 203, percent of vowel letters = 37.5%
Shrub name: o, type: Home, percent of vowel letters = 100.0%
Tree name: pDJjwJXEuFkwalzt, age: 217, percent of vowel letters = 18.75%
Shrub name: ahhuORoYFKeJ, type: Garden, percent of vowel letters = 50.0%
Shrub name: mg, type: Home, percent of vowel letters = 0.0%
Tree name: mbw, age: 519, percent of vowel letters = 0.0%
Tree name: pAloviDeFHkrVr, age: 740, percent of vowel letters = 28.571%
Tree name: ubbtJjLEnpvsSCQ, age: 260, percent of vowel letters = 13.333%
Tree name: opWpljjk, age: 779, percent of vowel letters = 12.5%
Tree name: bc, age: 537, percent of vowel letters = 0.0%
Tree name: iHDDRSdEPrfXiZQ, age: 144, percent of vowel letters = 20.0%
Shrub name: gM, type: Garden, percent of vowel letters = 0.0%
Shrub name: QbPKvF, type: Garden, percent of vowel letters = 0.0%
Shrub name: LSef, type: Garden, percent of vowel letters = 25.0%
Tree name: cnBKazeqx, age: 946, percent of vowel letters = 22.222%
Tree name: USPIO, age: 410, percent of vowel letters = 60.0%
Shrub name: IWNWhX, type: Home, percent of vowel letters = 16.667%
Tree name: fxq, age: 721, percent of vowel letters = 0.0%
Shrub name: GkMmLm, type: Garden, percent of vowel letters = 0.0%
Tree name: OonmavJwdhcJwXW, age: 25, percent of vowel letters = 20.0%
Shrub name: greowUYUQXIJThmDuc, type: Garden, percent of vowel letters = 38.889%
Shrub name: miJWJpSjoASQiM, type: Garden, percent of vowel letters = 28.571%
Shrub name: YGesRByatnCfXXSBXT, type: Home, percent of vowel letters = 22.222%
Shrub name: UF, type: Garden, percent of vowel letters = 50.0%
Shrub name: Fpim, type: Garden, percent of vowel letters = 25.0%
Tree name: fHqkOEt, age: 189, percent of vowel letters = 28.571%
Shrub name: DKbtloBSYUTLbEncLj, type: Home, percent of vowel letters = 22.222%
Tree name: ZG, age: 936, percent of vowel letters = 0.0%
Shrub name: INDulxxsgyKT, type: Home, percent of vowel letters = 25.0%
Shrub name: sdqvPirnzwFEwuMB, type: Garden, percent of vowel letters = 18.75%
Shrub name: szphab, type: Home, percent of vowel letters = 16.667%
Tree name: PRjTAqGrnDQtKxKSku, age: 929, percent of vowel letters = 11.111%
Tree name: SyrYBpRWnfbAslmSY, age: 632, percent of vowel letters = 23.529%
Shrub name: FsLdYdVwf, type: Home, percent of vowel letters = 11.111%
Shrub name: KIKXppVpzy, type: Home, percent of vowel letters = 20.0%
Shrub name: ObHgk, type: Home, percent of vowel letters = 20.0%
Shrub name: SrfnWLHUoZTKy, type: Garden, percent of vowel letters = 23.077%
Tree name: mwTHePdPYjgfKsx, age: 956, percent of vowel letters = 13.333%
Shrub name: kYwyq, type: Garden, percent of vowel letters = 40.0%
Tree name: ZASqFfJldLdbnFg, age: 832, percent of vowel letters = 6.667%
Tree name: UQWgNaKuGUgSajM, age: 879, percent of vowel letters = 33.333%
Shrub name: oBsiEzyqJlQy, type: Home, percent of vowel letters = 41.667%
Tree name: mRkQnRnqRL, age: 275, percent of vowel letters = 0.0%
Tree name: cUDX, age: 348, percent of vowel letters = 25.0%
Tree name: EHes, age: 810, percent of vowel letters = 50.0%
Tree name: eBtJgARrP, age: 470, percent of vowel letters = 22.222%
Tree name: yxFkzfeWsnoDt, age: 656, percent of vowel letters = 23.077%
Shrub name: TxjuzGIYvgWaHIwUHC, type: Home, percent of vowel letters = 33.333%
Shrub name: RoD, type: Garden, percent of vowel letters = 33.333%
Tree name: lXKsJwAGFiYe, age: 229, percent of vowel letters = 33.333%
Shrub name: HkjGljeRH, type: Garden, percent of vowel letters = 11.111%
Tree name: grjkMUFC, age: 126, percent of vowel letters = 12.5%
Tree name: oQ, age: 334, percent of vowel letters = 50.0%
Tree name: ykhDBPaJ, age: 815, percent of vowel letters = 25.0%
Tree name: MvjdfGgIqnu, age: 810, percent of vowel letters = 18.182%
Tree name: ejdBGcKYbch, age: 385, percent of vowel letters = 18.182%
Tree name: ETgJ, age: 873, percent of vowel letters = 25.0%
Tree name: nbyKAcIHu, age: 801, percent of vowel letters = 44.444%
Shrub name: vHIAzgxZnDJj, type: Home, percent of vowel letters = 16.667%
Shrub name: SDfNGhotq, type: Garden, percent of vowel letters = 11.111%
Shrub name: OPJxYB, type: Home, percent of vowel letters = 33.333%
Shrub name: idJT, type: Garden, percent of vowel letters = 25.0%
Tree name: lNQdPncqCp, age: 299, percent of vowel letters = 0.0%
Tree name: CaWlOMUIWarTQcWPvA, age: 918, percent of vowel letters = 33.333%
Tree name: PuDqioxxuct, age: 966, percent of vowel letters = 36.364%
Shrub name: Dljjiu, type: Garden, percent of vowel letters = 33.333%
Shrub name: NrilvYrXKkYBdeCJw, type: Garden, percent of vowel letters = 23.529%
Tree name: EsLxRVaqXYlCNnOeGfj, age: 571, percent of vowel letters = 26.316%
Tree name: WFyTkOaCraYLALhP, age: 982, percent of vowel letters = 37.5%
Tree name: YRKWsanjssccVdY, age: 50, percent of vowel letters = 20.0%
Tree name: sFSxV, age: 979, percent of vowel letters = 0.0%
Tree name: rtYxIMypaE, age: 102, percent of vowel letters = 50.0%
Shrub name: rriruryr, type: Home, percent of vowel letters = 37.5%
Tree name: sr, age: 607, percent of vowel letters = 0.0%
Shrub name: oWGzYRLCjXEOZZNcg, type: Home, percent of vowel letters = 23.529%
Tree name: GvzlBWqMXDHwpqiiOz, age: 891, percent of vowel letters = 16.667%
Tree name: LSAXzcdrUfhcla, age: 764, percent of vowel letters = 21.429%
Tree name: HylUjXpXGBqQVw, age: 402, percent of vowel letters = 14.286%
Shrub name: aUNrHUWtrDpSK, type: Garden, percent of vowel letters = 23.077%
Shrub name: Odu, type: Garden, percent of vowel letters = 66.667%
Shrub name: toBrNVJz, type: Home, percent of vowel letters = 12.5%
Shrub name: SxZ, type: Garden, percent of vowel letters = 0.0%
Shrub name: THIHNnefkCdHlDtGCEa, type: Home, percent of vowel letters = 21.053%
Shrub name: BIcYcHchlC, type: Garden, percent of vowel letters = 20.0%
Shrub name: Wnf, type: Home, percent of vowel letters = 0.0%
Tree name: P, age: 335, percent of vowel letters = 0.0%
Shrub name: kUtUvnQyHMKTzAiR, type: Garden, percent of vowel letters = 31.25%
Shrub name: vtA, type: Garden, percent of vowel letters = 33.333%
Shrub name: ci, type: Garden, percent of vowel letters = 50.0%
Tree name: LqVvFoKfWXfe, age: 940, percent of vowel letters = 16.667%
Tree name: eFxgVINXEuvenuX, age: 570, percent of vowel letters = 40.0%
Tree name: wkPbbYlwpRiRej, age: 501, percent of vowel letters = 21.429%
Shrub name: gQdGdQEhZXXccAutvj, type: Home, percent of vowel letters = 16.667%
Shrub name: WehsuouZwg, type: Garden, percent of vowel letters = 40.0%
Shrub name: iPPFmpzjG, type: Home, percent of vowel letters = 11.111%
Tree name: wnzAdjDNYqtxiUoKT, age: 728, percent of vowel letters = 29.412%
Tree name: llXylIGYywuLsbM, age: 875, percent of vowel letters = 33.333%
Tree name: WxhQkibVj, age: 252, percent of vowel letters = 11.111%
Shrub name: UQnRze, type: Home, percent of vowel letters = 33.333%
Tree name: ENWWmuYAFEgbgP, age: 216, percent of vowel letters = 35.714%
Tree name: ZYArDXwN, age: 186, percent of vowel letters = 25.0%
Tree name: RtOHibX, age: 723, percent of vowel letters = 28.571%
Shrub name: hWvYwpaYNhpTEyHLZCR, type: Home, percent of vowel letters = 26.316%
Shrub name: iKC, type: Home, percent of vowel letters = 33.333%
Tree name: gpcjIlDfrQrBHWHo, age: 14, percent of vowel letters = 12.5%
Shrub name: oJcKmsBh, type: Home, percent of vowel letters = 12.5%
Shrub name: DObrApIvsEcRTChKpz, type: Garden, percent of vowel letters = 22.222%
Tree name: tkCjnkYnmIQupjdmuWw, age: 96, percent of vowel letters = 21.053%
Shrub name: t, type: Garden, percent of vowel letters = 0.0%
Shrub name: R, type: Home, percent of vowel letters = 0.0%
Tree name: YDD, age: 9, percent of vowel letters = 33.333%
Shrub name: xFwFJTlcXaPVeUAQk, type: Garden, percent of vowel letters = 23.529%
Tree name: bosxETSBkzsxCVJiaJ, age: 756, percent of vowel letters = 22.222%
Tree name: EpFnT, age: 727, percent of vowel letters = 20.0%
Shrub name: YyKnJulbjTpsynWAy, type: Home, percent of vowel letters = 35.294%
Shrub name: sRJQiPJyhrWi, type: Home, percent of vowel letters = 25.0%
Shrub name: CRdNMSedKLX, type: Garden, percent of vowel letters = 9.091%
Shrub name: iGNPqpWDLFKBjTjgcB, type: Garden, percent of vowel letters = 5.556%
Tree name: lByVxkdmqCHxjMJ, age: 482, percent of vowel letters = 6.667%
Shrub name: ipNbOoDbfLM, type: Garden, percent of vowel letters = 27.273%
Shrub name: idUkEonwmzYdDLQVKo, type: Garden, percent of vowel letters = 33.333%
Shrub name: mCNkuRbmGTLMSw, type: Garden, percent of vowel letters = 7.143%
Shrub name: Uoo, type: Home, percent of vowel letters = 100.0%
Tree name: TC, age: 572, percent of vowel letters = 0.0%
Shrub name: HYkgYncGbmzdXIfjF, type: Home, percent of vowel letters = 17.647%
Shrub name: XqgnjWbX, type: Garden, percent of vowel letters = 0.0%
Shrub name: bqouTKKZWcteMPAop, type: Garden, percent of vowel letters = 29.412%
Shrub name: THYfwIYfKGsQpcvafhv, type: Home, percent of vowel letters = 21.053%
Tree name: tX, age: 446, percent of vowel letters = 0.0%
Shrub name: dSNeqnwIcZXkjDNGx, type: Garden, percent of vowel letters = 11.765%
Tree name: vCRWXWJYPIdtp, age: 522, percent of vowel letters = 15.385%
Shrub name: mEfG, type: Garden, percent of vowel letters = 25.0%
Tree name: eJoRnIRVEyQWtwAg, age: 53, percent of vowel letters = 37.5%
Tree name: XOYxAatiNP, age: 493, percent of vowel letters = 50.0%
Tree name: PKHPCLoR, age: 299, percent of vowel letters = 12.5%
Shrub name: DQw, type: Home, percent of vowel letters = 0.0%
Shrub name: ubvsZVLOfTiLmsgj, type: Garden, percent of vowel letters = 18.75%
Shrub name: BcJXPMDFFZ, type: Garden, percent of vowel letters = 0.0%
Shrub name: kFLRHlgbRMOOGig, type: Home, percent of vowel letters = 20.0%
Shrub name: lzGCtyeqzliYKEKs, type: Home, percent of vowel letters = 31.25%
Shrub name: oxXePQPQZKEermITyv, type: Garden, percent of vowel letters = 33.333%
Shrub name: AvYagzyHyRQrKOS, type: Home, percent of vowel letters = 40.0%
Tree name: Iqw, age: 78, percent of vowel letters = 33.333%
Tree name: EkXUzbXV, age: 639, percent of vowel letters = 25.0%
Tree name: dkJUel, age: 907, percent of vowel letters = 33.333%
Shrub name: aGEeVyJ, type: Garden, percent of vowel letters = 57.143%
Tree name: XJcVwSzGVYIzPZezA, age: 679, percent of vowel letters = 23.529%
Shrub name: kyNhsNvXepPLgQHeSn, type: Home, percent of vowel letters = 16.667%
Tree name: kfOIWNGmtNN, age: 789, percent of vowel letters = 18.182%
Tree name: nnVCibT, age: 807, percent of vowel letters = 14.286%
Shrub name: BIyqZSfBQ, type: Home, percent of vowel letters = 22.222%
Tree name: DvwguvAwowRWDpk, age: 85, percent of vowel letters = 20.0%
Shrub name: CQKaeEMZcvFmaGc, type: Home, percent of vowel letters = 26.667%
Tree name: fJvojAriVdJjiETJAI, age: 34, percent of vowel letters = 38.889%
Shrub name: jNxUKjxNsKMwllXxo, type: Home, percent of vowel letters = 11.765%
Tree name: JCxfbZyfVZBOxz, age: 765, percent of vowel letters = 14.286%
Tree name: DRNNaApxlnQ, age: 330, percent of vowel letters = 18.182%
Shrub name: kCWSFKNd, type: Garden, percent of vowel letters = 0.0%
Shrub name: p, type: Home, percent of vowel letters = 0.0%
Shrub name: reLsOQVwFd, type: Garden, percent of vowel letters = 20.0%
Shrub name: ABtuKo, type: Garden, percent of vowel letters = 50.0%
Shrub name: VQpUmiggnfllVGE, type: Home, percent of vowel letters = 20.0%
Tree name: b, age: 283, percent of vowel letters = 0.0%
Shrub name: nDPzlDQIQknJTskR, type: Home, percent of vowel letters = 6.25%
Shrub name: fOje, type: Home, percent of vowel letters = 50.0%
Shrub name: RysVAhGe, type: Home, percent of vowel letters = 37.5%
Shrub name: RcjDoZvpioAdg, type: Garden, percent of vowel letters = 30.769%
Tree name: JznxURl, age: 969, percent of vowel letters = 14.286%
Shrub name: zn, type: Home, percent of vowel letters = 0.0%
Shrub name: bpzNjE, type: Home, percent of vowel letters = 16.667%
Shrub name: XGzK, type: Garden, percent of vowel letters = 0.0%
Shrub name: XC, type: Garden, percent of vowel letters = 0.0%
Tree name: uciykked, age: 544, percent of vowel letters = 50.0%
Shrub name: eRrWPkpebG, type: Garden, percent of vowel letters = 20.0%
Tree name: OcLvawpGaLN, age: 975, percent of vowel letters = 27.273%
Shrub name: qPQSjuXa, type: Home, percent of vowel letters = 25.0%
Shrub name: wnpaPE, type: Home, percent of vowel letters = 33.333%
Shrub name: kG, type: Garden, percent of vowel letters = 0.0%
Tree name: EyBZMwKY, age: 587, percent of vowel letters = 37.5%
Shrub name: noB, type: Garden, percent of vowel letters = 33.333%
Shrub name: zGxFrX, type: Home, percent of vowel letters = 0.0%
Shrub name: IvGiChudpniVGgzK, type: Home, percent of vowel letters = 25.0%
Tree name: COsAFw, age: 341, percent of vowel letters = 33.333%
Tree name: EVKFxpgbc, age: 583, percent of vowel letters = 11.111%
Tree name: SKOxmIJs, age: 748, percent of vowel letters = 25.0%
Shrub name: tsHhUfqVbRojS, type: Garden, percent of vowel letters = 15.385%
Tree name: TarhUnhSajMcCGaOkZU, age: 871, percent of vowel letters = 31.579%
Tree name: MMngToPvUmhMUeO, age: 850, percent of vowel letters = 33.333%
Tree name: JCDpPLXhRs, age: 793, percent of vowel letters = 0.0%
Shrub name: D, type: Home, percent of vowel letters = 0.0%
Shrub name: zWYML, type: Garden, percent of vowel letters = 20.0%
Tree name: qTIJVMib, age: 99, percent of vowel letters = 25.0%
Tree name: ARoqNgK, age: 104, percent of vowel letters = 28.571%
Shrub name: OGKZrapXIkTYsV, type: Garden, percent of vowel letters = 28.571%
Tree name: lCvAR, age: 153, percent of vowel letters = 20.0%
Tree name: XgrZoBRN, age: 58, percent of vowel letters = 12.5%
Tree name: tlowVztdjaFJ, age: 841, percent of vowel letters = 16.667%
Shrub name: NCl, type: Garden, percent of vowel letters = 0.0%
Shrub name: utSRQOFcJsWrmwYzG, type: Garden, percent of vowel letters = 17.647%
Shrub name: bvuWrSQNsmoMJXr, type: Home, percent of vowel letters = 13.333%
Shrub name: sPTwyjOMdOaWbzbE, type: Home, percent of vowel letters = 31.25%
Shrub name: nKiRkymnOTqYdEVJ, type: Garden, percent of vowel letters = 31.25%
Tree name: ADETQQ, age: 102, percent of vowel letters = 33.333%
Tree name: AINdDuAVj, age: 272, percent of vowel letters = 44.444%
Tree name: gODK, age: 311, percent of vowel letters = 25.0%
Tree name: zeEFbLzKwpwKR, age: 820, percent of vowel letters = 15.385%
Shrub name: NqoRBokMrgnwtOWQe, type: Garden, percent of vowel letters = 23.529%
Shrub name: hTwYBClPynhzuAhBlZ, type: Garden, percent of vowel letters = 22.222%
Shrub name: hOUIBliVfUSmIZQw, type: Home, percent of vowel letters = 37.5%
Shrub name: mrqImubbzufOK, type: Home, percent of vowel letters = 30.769%
Shrub name: mS, type: Garden, percent of vowel letters = 0.0%
Tree name: nqhYxu, age: 984, percent of vowel letters = 33.333%
Tree name: vJrRRBD, age: 632, percent of vowel letters = 0.0%
Tree name: SGO, age: 454, percent of vowel letters = 33.333%
Tree name: XjjUsFnKhprzQ, age: 157, percent of vowel letters = 7.692%
Tree name: tRGPuXqbT, age: 472, percent of vowel letters = 11.111%
Tree name: lTDnlPnDIxsUy, age: 694, percent of vowel letters = 23.077%
Tree name: PjbjQli, age: 922, percent of vowel letters = 14.286%
Shrub name: pgxd, type: Home, percent of vowel letters = 0.0%
Tree name: viHdqUttIyQrFa, age: 150, percent of vowel letters = 35.714%
Shrub name: TFY, type: Home, percent of vowel letters = 33.333%
Tree name: ZHQPZqapKZ, age: 589, percent of vowel letters = 10.0%
Tree name: lYIBqXTghNePxLhl, age: 851, percent of vowel letters = 18.75%
Tree name: c, age: 37, percent of vowel letters = 0.0%
Tree name: dbu, age: 455, percent of vowel letters = 33.333%
Shrub name: ylPberVEVlujEI, type: Home, percent of vowel letters = 42.857%
Shrub name: KKygRkwRolrdimHqBD, type: Garden, percent of vowel letters = 16.667%
Shrub name: dVPZNpApvTNqlCkNiv, type: Garden, percent of vowel letters = 11.111%
Tree name: NeogOQDtLbbgF, age: 394, percent of vowel letters = 23.077%
Tree name: VwqxhiQGC, age: 404, percent of vowel letters = 11.111%
Tree name: n, age: 500, percent of vowel letters = 0.0%
Shrub name: pYQCNWZEpLtisa, type: Home, percent of vowel letters = 28.571%
Shrub name: zEqTsDESNmARHgsDG, type: Home, percent of vowel letters = 17.647%
Shrub name: DWilEFDQW, type: Home, percent of vowel letters = 22.222%
Tree name: NsVRRHcuCQZBLBVgZ, age: 763, percent of vowel letters = 5.882%
Shrub name: CCVWTUySQaDOE, type: Garden, percent of vowel letters = 38.462%
Tree name: UmLqbigXxuuaZqTgijL, age: 259, percent of vowel letters = 31.579%
Tree name: YlYEynTXT, age: 391, percent of vowel letters = 44.444%
Shrub name: iZNOrd, type: Garden, percent of vowel letters = 33.333%
Tree name: owq, age: 362, percent of vowel letters = 33.333%
Tree name: gfQOe, age: 216, percent of vowel letters = 40.0%
Shrub name: kJYKAhLYlhInBgPlf, type: Home, percent of vowel letters = 23.529%
Tree name: dFaEZcjojp, age: 223, percent of vowel letters = 30.0%
Tree name: mpVKYucuQgvqn, age: 268, percent of vowel letters = 23.077%
Tree name: OKJOjX, age: 35, percent of vowel letters = 33.333%
Shrub name: CVsRghwQJyJT, type: Home, percent of vowel letters = 8.333%
Tree name: qHPh, age: 708, percent of vowel letters = 0.0%
Shrub name: d, type: Garden, percent of vowel letters = 0.0%
Shrub name: gdDKPKdbIghM, type: Home, percent of vowel letters = 8.333%
Tree name: WkUZPNQiGkRiE, age: 61, percent of vowel letters = 30.769%
Shrub name: mWzCDLpeMtnZu, type: Garden, percent of vowel letters = 15.385%
Tree name: bdZmiYQelTNCEF, age: 965, percent of vowel letters = 28.571%
Tree name: R, age: 951, percent of vowel letters = 0.0%
Shrub name: JipkSYXGgdYqMfKUNN, type: Garden, percent of vowel letters = 22.222%
Tree name: ZLOIkkxesFOk, age: 55, percent of vowel letters = 33.333%
Tree name: vOpFZqjZvhdqUTAVIEM, age: 50, percent of vowel letters = 26.316%
Shrub name: IiInqwBdZZKR, type: Home, percent of vowel letters = 25.0%
Shrub name: G, type: Garden, percent of vowel letters = 0.0%
Shrub name: nBXovfkSmi, type: Garden, percent of vowel letters = 20.0%
Tree name: TDAId, age: 246, percent of vowel letters = 40.0%
Tree name: PeCm, age: 984, percent of vowel letters = 25.0%
Tree name: QZOheHCQzKjJrBDFEi, age: 140, percent of vowel letters = 22.222%
Shrub name: DMBlFWOO, type: Garden, percent of vowel letters = 25.0%
Tree name: a, age: 431, percent of vowel letters = 100.0%
Tree name: gKHPrfe, age: 692, percent of vowel letters = 14.286%
Shrub name: lE, type: Home, percent of vowel letters = 50.0%
Tree name: dZiMtu, age: 820, percent of vowel letters = 33.333%
Shrub name: WEujDIUQbaI, type: Garden, percent of vowel letters = 54.545%
Tree name: pCSuYZrRHHOOvHAiU, age: 594, percent of vowel letters = 41.176%
Tree name: YKZJKAYWXryDJNvnTu, age: 589, percent of vowel letters = 27.778%
Tree name: hfZlwqBCZTkLxCORSyY, age: 412, percent of vowel letters = 15.789%
Shrub name: liw, type: Home, percent of vowel letters = 33.333%
Shrub name: HuSV, type: Garden, percent of vowel letters = 25.0%
Tree name: LVYbOGRXTeVJXBwAxX, age: 60, percent of vowel letters = 22.222%
Tree name: rLcQIdnPMcBrGF, age: 454, percent of vowel letters = 7.143%
Shrub name: nVi, type: Home, percent of vowel letters = 33.333%
Tree name: MJrKNJtPZpqa, age: 382, percent of vowel letters = 8.333%
Shrub name: jtYzp, type: Garden, percent of vowel letters = 20.0%
Tree name: BjTNsey, age: 466, percent of vowel letters = 28.571%
Shrub name: rZUjyKSWIfLlIO, type: Home, percent of vowel letters = 35.714%
Tree name: eGyEZdCWsrNqZ, age: 153, percent of vowel letters = 23.077%
Shrub name: iajgxchms, type: Home, percent of vowel letters = 22.222%
Shrub name: SMUmEpMhuPnVu, type: Garden, percent of vowel letters = 30.769%
Tree name: CgFZoBFQr, age: 745, percent of vowel letters = 11.111%
Shrub name: FwcXbm, type: Home, percent of vowel letters = 0.0%
Shrub name: bnjSqAM, type: Home, percent of vowel letters = 14.286%
Tree name: WsraroqTgFsipCbGD, age: 933, percent of vowel letters = 17.647%
Tree name: HS, age: 136, percent of vowel letters = 0.0%
Tree name: DAKhuqeLzplvbVNfI, age: 476, percent of vowel letters = 23.529%
Tree name: ApsGBoMFJ, age: 44, percent of vowel letters = 22.222%
Tree name: pmtyXVApgCSYqH, age: 197, percent of vowel letters = 21.429%
Tree name: dMXEJPWf, age: 699, percent of vowel letters = 12.5%
Shrub name: TwOBbaLRXyPBDOGoZ, type: Garden, percent of vowel letters = 29.412%
Shrub name: yAbwVHNLaiGVZgsxJgr, type: Home, percent of vowel letters = 21.053%
Shrub name: euOeBuvF, type: Garden, percent of vowel letters = 62.5%
Shrub name: dvtLCRYEpQBREKejPnN, type: Home, percent of vowel letters = 21.053%
Tree name: GKUvskPVSWmozkcswUW, age: 176, percent of vowel letters = 15.789%
Shrub name: aNIWplpxIOQsmRQgSPX, type: Garden, percent of vowel letters = 21.053%
Shrub name: BJPEobrl, type: Home, percent of vowel letters = 25.0%
Shrub name: vZSKiCtfgDqe, type: Garden, percent of vowel letters = 16.667%
Tree name: qgXpLWi, age: 628, percent of vowel letters = 14.286%
Tree name: rtpevBrJeu, age: 897, percent of vowel letters = 30.0%
Shrub name: NMVamIgZ, type: Garden, percent of vowel letters = 25.0%
Tree name: PrsHywZt, age: 614, percent of vowel letters = 12.5%
Shrub name: xtFIkIcaJ, type: Garden, percent of vowel letters = 33.333%
Shrub name: KmTQiaWmxKnUwtO, type: Garden, percent of vowel letters = 26.667%
Shrub name: VMT, type: Garden, percent of vowel letters = 0.0%
Tree name: vOayyRadmaCXMlADjLJ, age: 682, percent of vowel letters = 36.842%
Tree name: JVFqA, age: 825, percent of vowel letters = 20.0%
Tree name: SaPa, age: 943, percent of vowel letters = 50.0%
Shrub name: UYLIzIkNzgWSdqHXyn, type: Garden, percent of vowel letters = 27.778%
Tree name: QlOioY, age: 793, percent of vowel letters = 66.667%
Shrub name: dYuMCurFxwIPr, type: Home, percent of vowel letters = 30.769%
Shrub name: Q, type: Home, percent of vowel letters = 0.0%
Tree name: xFvAYMFCwTrcc, age: 823, percent of vowel letters = 15.385%
Tree name: YkRPd, age: 688, percent of vowel letters = 20.0%
